,categories,id,location,name
1791,"[{'id': '4bf58dd8d48988d1ed941735', 'name': 'Spa', 'pluralName': 'Spas', 'shortName': 'Spa', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/spa_', 'suffix': '.png'}, 'primary': True}]",4e1d8aa7483bbda4181c039e,"{'address': '106 Robert Street', 'lat': 51.52858319390302, 'lng': -0.13888330533659596, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52858319390302, 'lng': -0.13888330533659596}], 'distance': 191, 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['106 Robert Street', 'London', 'Greater London', 'United Kingdom']}",Hydi Studio
1793,"[{'id': '4bf58dd8d48988d10f941735', 'name': 'Indian Restaurant', 'pluralName': 'Indian Restaurants', 'shortName': 'Indian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/indian_', 'suffix': '.png'}, 'primary': True}]",4d0fd6b1d21db60c556e2618,"{'lat': 51.52751056709223, 'lng': -0.13930888455543686, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52751056709223, 'lng': -0.13930888455543686}], 'distance': 86, 'postalCode': 'N 1 0', 'cc': 'GB', 'city': 'Islington', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['Islington', 'Greater London', 'N 1 0', 'United Kingdom']}",Masala Experience
1794,"[{'id': '4bf58dd8d48988d124941735', 'name': 'Office', 'pluralName': 'Offices', 'shortName': 'Office', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/default_', 'suffix': '.png'}, 'primary': True}]",53d9fc30498e82d09f0dc5f0,"{'address': '30 Brock Street', 'lat': 51.52564451871903, 'lng': -0.13896822235320688, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52564451871903, 'lng': -0.13896822235320688}], 'distance': 196, 'postalCode': 'NW1 3FG', 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['30 Brock Street', 'London', 'Greater London', 'NW1 3FG', 'United Kingdom']}",Equal Experts HQ
1795,"[{'id': '4bf58dd8d48988d118951735', 'name': 'Grocery Store', 'pluralName': 'Grocery Stores', 'shortName': 'Grocery Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",5124ec8fe4b02ffb6e8ce210,"{'lat': 51.52755694492876, 'lng': -0.13916544783607107, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52755694492876, 'lng': -0.13916544783607107}], 'distance': 98, 'cc': 'GB', 'country': 'United Kingdom', 'formattedAddress': ['United Kingdom']}",Corner Shop
1796,"[{'id': '4bf58dd8d48988d10f951735', 'name': 'Pharmacy', 'pluralName': 'Pharmacies', 'shortName': 'Pharmacy', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_', 'suffix': '.png'}, 'primary': True}]",52567f66498ea34f9c0c3818,"{'lat': 51.526484733159315, 'lng': -0.13876320960916855, 'labeledLatLngs': [{'label': 'display', 'lat': 51.526484733159315, 'lng': -0.13876320960916855}], 'distance': 137, 'cc': 'GB', 'country': 'United Kingdom', 'formattedAddress': ['United Kingdom']}",Greenlight Pharmacy
1797,"[{'id': '4bf58dd8d48988d1f2931735', 'name': 'Performing Arts Venue', 'pluralName': 'Performing Arts Venues', 'shortName': 'Performing Arts', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/performingarts_', 'suffix': '.png'}, 'primary': True}]",52552fa211d2da9eadcb0644,"{'lat': 51.52591937946645, 'lng': -0.14017533835214732, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52591937946645, 'lng': -0.14017533835214732}], 'distance': 139, 'cc': 'GB', 'country': 'United Kingdom', 'formattedAddress': ['United Kingdom']}",Diorama Studios
1798,[],4b8d394bf964a52055ee32e3,"{'address': ""93-97 Hampstead Road Regent's Park"", 'lat': 51.52658144893172, 'lng': -0.1391315460205078, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52658144893172, 'lng': -0.1391315460205078}], 'distance': 110, 'postalCode': 'NW1 3EL', 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': [""93-97 Hampstead Road Regent's Park"", 'London', 'Greater London', 'NW1 3EL', 'United Kingdom']}",Rupashi Bangla
1799,"[{'id': '4bf58dd8d48988d121951735', 'name': 'Paper / Office Supplies Store', 'pluralName': 'Paper / Office Supplies Stores', 'shortName': 'Office Supplies', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/papergoods_', 'suffix': '.png'}, 'primary': True}]",50ee12dce4b0c7e8b78f3c68,"{'address': '3, 8-14 William Rd', 'lat': 51.526813655298746, 'lng': -0.13883180892537877, 'labeledLatLngs': [{'label': 'display', 'lat': 51.526813655298746, 'lng': -0.13883180892537877}], 'distance': 117, 'postalCode': 'NW1 3EN', 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['3, 8-14 William Rd', 'London', 'Greater London', 'NW1 3EN', 'United Kingdom']}",Service Point Camden
1804,"[{'id': '4bf58dd8d48988d1f4941735', 'name': 'Design Studio', 'pluralName': 'Design Studios', 'shortName': 'Design', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/design_', 'suffix': '.png'}, 'primary': True}]",506adee4e4b014fb39993ea6,"{'address': 'Unit 3/8 14 William Rd', 'lat': 51.527264, 'lng': -0.139577, 'labeledLatLngs': [{'label': 'display', 'lat': 51.527264, 'lng': -0.139577}], 'distance': 15, 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['Unit 3/8 14 William Rd', 'London', 'Greater London', 'United Kingdom']}",ZIP-POSTERS
1810,"[{'id': '4bf58dd8d48988d127941735', 'name': 'Conference Room', 'pluralName': 'Conference Rooms', 'shortName': 'Conference room', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/office_conferenceroom_', 'suffix': '.png'}, 'primary': True}]",4e2875ef149554c77439d9b5,"{'address': '7-9 William Rd', 'lat': 51.52703336666667, 'lng': -0.13906876666666668, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52703336666667, 'lng': -0.13906876666666668}], 'distance': 28, 'postalCode': 'NW1 3ER', 'cc': 'GB', 'city': 'Camden Town', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['7-9 William Rd', 'Camden Town', 'Greater London', 'NW1 3ER', 'United Kingdom']}",John McAslan & Partners
1812,"[{'id': '4bf58dd8d48988d1fe931735', 'name': 'Bus Station', 'pluralName': 'Bus Stations', 'shortName': 'Bus Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/busstation_', 'suffix': '.png'}, 'primary': True}]",4e9ee4ae6da161b08dbec483,"{'lat': 51.526582787951774, 'lng': -0.1381130319381048, 'labeledLatLngs': [{'label': 'display', 'lat': 51.526582787951774, 'lng': -0.1381130319381048}], 'distance': 111, 'cc': 'GB', 'country': 'United Kingdom', 'formattedAddress': ['United Kingdom']}",Drummond Street
1817,"[{'id': '4bf58dd8d48988d1fe941735', 'name': 'Music Store', 'pluralName': 'Music Stores', 'shortName': 'Music Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/music_instruments_', 'suffix': '.png'}, 'primary': True}]",51374850e4b084a2cef4287b,"{'address': '85 Hampstead Road', 'lat': 51.526801722123594, 'lng': -0.13892769813537598, 'labeledLatLngs': [{'label': 'display', 'lat': 51.526801722123594, 'lng': -0.13892769813537598}], 'distance': 52, 'postalCode': 'NW1 2PL', 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['85 Hampstead Road', 'London', 'Greater London', 'NW1 2PL', 'United Kingdom']}",Phil Parker Ltd
1818,"[{'id': '4d954b0ea243a5684a65b473', 'name': 'Convenience Store', 'pluralName': 'Convenience Stores', 'shortName': 'Convenience Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/conveniencestore_', 'suffix': '.png'}, 'primary': True}]",4cbb4b58c7228cfac6d21cce,"{'address': 'Drummond Street', 'lat': 51.52708743744119, 'lng': -0.13685311913413875, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52708743744119, 'lng': -0.13685311913413875}], 'distance': 178, 'postalCode': 'NW 1 2', 'cc': 'GB', 'city': 'Camden Town', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['Drummond Street', 'Camden Town', 'Greater London', 'NW 1 2', 'United Kingdom']}",Costcutter
1822,"[{'id': '4bf58dd8d48988d1fa931735', 'name': 'Hotel', 'pluralName': 'Hotels', 'shortName': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}, 'primary': True}]",4d15a7cfc2782d43f255b9b0,"{'address': '203-209 North Gower Street', 'lat': 51.527304, 'lng': -0.138758, 'labeledLatLngs': [{'label': 'display', 'lat': 51.527304, 'lng': -0.138758}], 'distance': 49, 'postalCode': 'NW1 2NJ', 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['203-209 North Gower Street', 'London', 'Greater London', 'NW1 2NJ', 'United Kingdom']}",euston access apartment
1823,"[{'id': '4d954b0ea243a5684a65b473', 'name': 'Convenience Store', 'pluralName': 'Convenience Stores', 'shortName': 'Convenience Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/conveniencestore_', 'suffix': '.png'}, 'primary': True}]",5227416611d264ef6065d525,"{'lat': 51.527024, 'lng': -0.138738, 'labeledLatLngs': [{'label': 'display', 'lat': 51.527024, 'lng': -0.138738}], 'distance': 50, 'cc': 'GB', 'country': 'United Kingdom', 'formattedAddress': ['United Kingdom']}",Food & Wine
1824,"[{'id': '4bf58dd8d48988d1e4931735', 'name': 'Bowling Alley', 'pluralName': 'Bowling Alleys', 'shortName': 'Bowling Alley', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/bowling_', 'suffix': '.png'}, 'primary': True}]",51c05500498e4e6ed4377f4d,"{'address': '10 Fitzroy Square', 'lat': 51.52578679428505, 'lng': -0.13820273529849345, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52578679428505, 'lng': -0.13820273529849345}], 'distance': 174, 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['10 Fitzroy Square', 'London', 'Greater London', 'United Kingdom']}",Towerhouse
1825,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",4cff95c1f7b38cfae127cac3,"{'address': '142 Drummond St.', 'lat': 51.5265272969806, 'lng': -0.13828297340552365, 'labeledLatLngs': [{'label': 'display', 'lat': 51.5265272969806, 'lng': -0.13828297340552365}], 'distance': 106, 'postalCode': 'NW1 2PA', 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['142 Drummond St.', 'Camden', 'Greater London', 'NW1 2PA', 'United Kingdom']}",Hot Pepper Cafe
1829,"[{'id': '4bf58dd8d48988d1a8941735', 'name': 'General College & University', 'pluralName': 'General Colleges & Universities', 'shortName': 'Education', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/education/other_', 'suffix': '.png'}, 'primary': True}]",4d3868743d958cfa12a7b271,"{'address': '34 Phoenix Rd.', 'lat': 51.52794282486894, 'lng': -0.13837386259298554, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52794282486894, 'lng': -0.13837386259298554}], 'distance': 113, 'postalCode': 'NW1 1TA', 'cc': 'GB', 'city': 'Camden Town', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['34 Phoenix Rd.', 'Camden Town', 'Greater London', 'NW1 1TA', 'United Kingdom']}",Maria Fidelis Convent School
1835,"[{'id': '4f04aa0c2fb6e1c99f3db0b8', 'name': 'Nail Salon', 'pluralName': 'Nail Salons', 'shortName': 'Nail Salon', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/nailsalon_', 'suffix': '.png'}, 'primary': True}]",567841f0498e730aa681630d,"{'lat': 51.526721510570496, 'lng': -0.13794302893766788, 'labeledLatLngs': [{'label': 'display', 'lat': 51.526721510570496, 'lng': -0.13794302893766788}], 'distance': 59, 'cc': 'GB', 'country': 'United Kingdom', 'formattedAddress': ['United Kingdom']}",Log Nail Spa
1840,"[{'id': '4bf58dd8d48988d10f941735', 'name': 'Indian Restaurant', 'pluralName': 'Indian Restaurants', 'shortName': 'Indian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/indian_', 'suffix': '.png'}, 'primary': True}]",4b61b162f964a520701d2ae3,"{'address': '121-123 Drummond St', 'lat': 51.52716475973883, 'lng': -0.1365782427404476, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52716475973883, 'lng': -0.1365782427404476}], 'distance': 128, 'postalCode': 'NW1 2HL', 'cc': 'GB', 'city': 'Euston', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['121-123 Drummond St', 'Euston', 'Greater London', 'NW1 2HL', 'United Kingdom']}",Diwana Bhel Poori House
1845,"[{'id': '4bf58dd8d48988d138941735', 'name': 'Mosque', 'pluralName': 'Mosques', 'shortName': 'Mosque', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/religious_mosque_', 'suffix': '.png'}, 'primary': True}]",4c5af17d6407d13a64e0b528,"{'address': '204a Starcross St.', 'lat': 51.5271736660601, 'lng': -0.1375999439960141, 'labeledLatLngs': [{'label': 'display', 'lat': 51.5271736660601, 'lng': -0.1375999439960141}], 'distance': 57, 'postalCode': 'NW1 2HR', 'cc': 'GB', 'city': 'Euston', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['204a Starcross St.', 'Euston', 'Greater London', 'NW1 2HR', 'United Kingdom']}",Shah Jalal Masjid (Euston Mosque)
1846,"[{'id': '4bf58dd8d48988d164941735', 'name': 'Plaza', 'pluralName': 'Plazas', 'shortName': 'Plaza', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_', 'suffix': '.png'}, 'primary': True}]",4e401d54a809ba757c2c39f4,"{'address': 'Tolmers Square', 'lat': 51.52636889199151, 'lng': -0.1367684687373937, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52636889199151, 'lng': -0.1367684687373937}], 'distance': 144, 'postalCode': 'NW 1 2', 'cc': 'GB', 'city': 'Camden Town', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['Tolmers Square', 'Camden Town', 'Greater London', 'NW 1 2', 'United Kingdom']}",Tolmers Square
1847,"[{'id': '4d954b06a243a5684965b473', 'name': 'Residential Building (Apartment / Condo)', 'pluralName': 'Residential Buildings (Apartments / Condos)', 'shortName': 'Residential', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/apartment_', 'suffix': '.png'}, 'primary': True}]",524600f9498e704355de8642,"{'address': '187 North Gower St', 'lat': 51.52748756645181, 'lng': -0.13811487918346757, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52748756645181, 'lng': -0.13811487918346757}], 'distance': 42, 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['187 North Gower St', 'London', 'Greater London', 'United Kingdom']}",North Gower Flats
1849,"[{'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}, 'primary': True}]",512b37d5e4b0b8faa04a3dc2,"{'lat': 51.52605, 'lng': -0.137876, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52605, 'lng': -0.137876}], 'distance': 129, 'cc': 'GB', 'country': 'United Kingdom', 'formattedAddress': ['United Kingdom']}",UCH Hospital Canteen
1851,"[{'id': '4bf58dd8d48988d129951735', 'name': 'Train Station', 'pluralName': 'Train Stations', 'shortName': 'Train Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}, 'primary': True}]",4acbc300f964a52058c520e3,"{'address': 'Euston Rd', 'lat': 51.52825664551604, 'lng': -0.13349632904717854, 'distance': 362, 'postalCode': 'NW1 2RT', 'cc': 'GB', 'city': 'Euston', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['Euston Rd', 'Euston', 'Greater London', 'NW1 2RT', 'United Kingdom']}",London Euston Railway Station (EUS) (London Euston Railway Station)
1854,"[{'id': '4bf58dd8d48988d10f941735', 'name': 'Indian Restaurant', 'pluralName': 'Indian Restaurants', 'shortName': 'Indian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/indian_', 'suffix': '.png'}, 'primary': True}]",4f28528de4b052a5c8c73124,"{'address': '126 Kings Cross Road', 'lat': 51.52677746891938, 'lng': -0.1375997226561069, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52677746891938, 'lng': -0.1375997226561069}], 'distance': 71, 'postalCode': 'NW1 2PA', 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['126 Kings Cross Road', 'London', 'Greater London', 'NW1 2PA', 'United Kingdom']}",Taste of India
1856,"[{'id': '4bf58dd8d48988d10f941735', 'name': 'Indian Restaurant', 'pluralName': 'Indian Restaurants', 'shortName': 'Indian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/indian_', 'suffix': '.png'}, 'primary': True}]",4c2b9041d1a10f47eb24f864,"{'address': '120 Drummond St.', 'lat': 51.5270386208863, 'lng': -0.13697438249947758, 'labeledLatLngs': [{'label': 'display', 'lat': 51.5270386208863, 'lng': -0.13697438249947758}], 'distance': 101, 'postalCode': 'NW1 2HN', 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['120 Drummond St.', 'London', 'Greater London', 'NW1 2HN', 'United Kingdom']}",Drummond Villa
1857,"[{'id': '4bf58dd8d48988d156941735', 'name': 'Malay Restaurant', 'pluralName': 'Malay Restaurants', 'shortName': 'Malay', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/malaysian_', 'suffix': '.png'}, 'primary': True}]",546b5502498ef57160d25b8d,"{'address': '126 Drummond Street', 'lat': 51.526582193495706, 'lng': -0.1385342205521329, 'labeledLatLngs': [{'label': 'display', 'lat': 51.526582193495706, 'lng': -0.1385342205521329}], 'distance': 64, 'postalCode': 'NW1 2PA', 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['126 Drummond Street', 'London', 'Greater London', 'NW1 2PA', 'United Kingdom']}",Laksa King
1858,"[{'id': '4bf58dd8d48988d10f941735', 'name': 'Indian Restaurant', 'pluralName': 'Indian Restaurants', 'shortName': 'Indian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/indian_', 'suffix': '.png'}, 'primary': True}]",52b4d0a011d2d57cf5812463,"{'address': 'Drummond Street', 'lat': 51.52687099257767, 'lng': -0.13771266797596485, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52687099257767, 'lng': -0.13771266797596485}], 'distance': 59, 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['Drummond Street', 'London', 'Greater London', 'United Kingdom']}",Taste of India
1860,"[{'id': '4bf58dd8d48988d1f8931735', 'name': 'Bed & Breakfast', 'pluralName': 'Bed & Breakfasts', 'shortName': 'B & B', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/bedandbreakfast_', 'suffix': '.png'}, 'primary': True}]",50a7bf5be4b089c950b0b4a8,"{'address': '192 North Gower St.', 'lat': 51.52692138494695, 'lng': -0.13731285378378746, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52692138494695, 'lng': -0.13731285378378746}], 'distance': 27, 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['192 North Gower St.', 'London', 'Greater London', 'United Kingdom']}",Studios 2 let
1862,"[{'id': '4bf58dd8d48988d11b941735', 'name': 'Pub', 'pluralName': 'Pubs', 'shortName': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}]",4b958124f964a52054a634e3,"{'address': '137 Drummond St', 'lat': 51.52692002544765, 'lng': -0.13719697820243001, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52692002544765, 'lng': -0.13719697820243001}], 'distance': 31, 'postalCode': 'NW1 2HL', 'cc': 'GB', 'city': 'Euston', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['137 Drummond St', 'Euston', 'Greater London', 'NW1 2HL', 'United Kingdom']}",Crown and Anchor
1864,[],4f5fa9e8e4b03142f6057f43,"{'address': '192 North Gower St.', 'lat': 51.527030090891024, 'lng': -0.13749058545521498, 'labeledLatLngs': [{'label': 'display', 'lat': 51.527030090891024, 'lng': -0.13749058545521498}], 'distance': 14, 'postalCode': 'NW1 2NJ', 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['192 North Gower St.', 'London', 'Greater London', 'NW1 2NJ', 'United Kingdom']}",192 North Gower Street
1865,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",5330224611d2d55ec80f1834,"{'lat': 51.527033, 'lng': -0.137012, 'labeledLatLngs': [{'label': 'display', 'lat': 51.527033, 'lng': -0.137012}], 'distance': 32, 'cc': 'GB', 'country': 'United Kingdom', 'formattedAddress': ['United Kingdom']}",Cafe Nora
1866,"[{'id': '4bf58dd8d48988d1f6931735', 'name': 'General Travel', 'pluralName': 'General Travel', 'shortName': 'Travel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/default_', 'suffix': '.png'}, 'primary': True}]",5aa96fd828374e69c610d8a9,"{'address': '122 Drummond St, Kings Cross', 'lat': 51.527073, 'lng': -0.137093, 'labeledLatLngs': [{'label': 'display', 'lat': 51.527073, 'lng': -0.137093}], 'distance': 25, 'postalCode': 'NW1 2HN', 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['122 Drummond St, Kings Cross', 'London', 'Greater London', 'NW1 2HN', 'United Kingdom']}",Yamato Transport Europe B.V.
1870,"[{'id': '4bf58dd8d48988d10f941735', 'name': 'Indian Restaurant', 'pluralName': 'Indian Restaurants', 'shortName': 'Indian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/indian_', 'suffix': '.png'}, 'primary': True}]",4ac518d6f964a52035a820e3,"{'address': '124 Drummond St.', 'lat': 51.52681896496295, 'lng': -0.1374424314891779, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52681896496295, 'lng': -0.1374424314891779}], 'distance': 37, 'postalCode': 'NW1 2PA', 'cc': 'GB', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['124 Drummond St.', 'London', 'Greater London', 'NW1 2PA', 'United Kingdom']}",Chutneys
1871,"[{'id': '4bf58dd8d48988d10f941735', 'name': 'Indian Restaurant', 'pluralName': 'Indian Restaurants', 'shortName': 'Indian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/indian_', 'suffix': '.png'}, 'primary': True}]",4b40a4d3f964a52089b925e3,"{'address': '133-135 Drummond St', 'crossStreet': 'Gower St', 'lat': 51.52701672453636, 'lng': -0.13697744105271925, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52701672453636, 'lng': -0.13697744105271925}], 'distance': 35, 'postalCode': 'NW1 2HL', 'cc': 'GB', 'city': 'Euston', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['133-135 Drummond St (Gower St)', 'Euston', 'Greater London', 'NW1 2HL', 'United Kingdom']}",Ravi Shankar
1872,"[{'id': '4bf58dd8d48988d110941735', 'name': 'Italian Restaurant', 'pluralName': 'Italian Restaurants', 'shortName': 'Italian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}, 'primary': True}]",506186e2e4b0a08484dea30b,"{'address': '131 Drummond St', 'lat': 51.527056458690346, 'lng': -0.13696129146392205, 'labeledLatLngs': [{'label': 'display', 'lat': 51.527056458690346, 'lng': -0.13696129146392205}], 'distance': 34, 'postalCode': 'NW1 2HL', 'cc': 'GB', 'neighborhood': 'Euston', 'city': 'London', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['131 Drummond St', 'London', 'Greater London', 'NW1 2HL', 'United Kingdom']}",Brizzi's
1873,"[{'id': '4bf58dd8d48988d16e941735', 'name': 'Fast Food Restaurant', 'pluralName': 'Fast Food Restaurants', 'shortName': 'Fast Food', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}, 'primary': True}]",4e08b8b845ddb2875c52267f,"{'lat': 51.527123156007214, 'lng': -0.13692169718137404, 'labeledLatLngs': [{'label': 'display', 'lat': 51.527123156007214, 'lng': -0.13692169718137404}], 'distance': 35, 'cc': 'GB', 'city': 'Camden Town', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['Camden Town', 'Greater London', 'United Kingdom']}",Simply Chicken
1876,"[{'id': '4f2a25ac4b909258e854f55f', 'name': 'Neighborhood', 'pluralName': 'Neighborhoods', 'shortName': 'Neighborhood', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",50f5c2e0e4b06983cbcbb1fe,"{'lat': 51.525815805013956, 'lng': -0.1363600196894977, 'distance': 166, 'postalCode': 'NW1', 'cc': 'GB', 'city': 'Euston', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['Euston', 'Greater London', ' NW1', 'United Kingdom']}",Euston
1881,"[{'id': '4bf58dd8d48988d142941735', 'name': 'Asian Restaurant', 'pluralName': 'Asian Restaurants', 'shortName': 'Asian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",4b7318c9f964a520389b2de3,"{'address': '125 Drummond St.', 'lat': 51.52713134967519, 'lng': -0.1366363510060905, 'labeledLatLngs': [{'label': 'display', 'lat': 51.52713134967519, 'lng': -0.1366363510060905}], 'distance': 54, 'postalCode': 'NW1 2HL', 'cc': 'GB', 'city': 'Camden Town', 'state': 'Greater London', 'country': 'United Kingdom', 'formattedAddress': ['125 Drummond St.', 'Camden Town', 'Greater London', 'NW1 2HL', 'United Kingdom']}",Raavi Kebab House
