0,1,2
4b2280f5f964a520ea4724e3,101213,1333102964
4b2280f5f964a520ea4724e3,101213,1333104491
4b2280f5f964a520ea4724e3,25341264,1355663118
4b2280f5f964a520ea4724e3,2744190,1400090292
4b2280f5f964a520ea4724e3,213900,1417006916
4b2280f5f964a520ea4724e3,2247268,1379580640
4b2280f5f964a520ea4724e3,43260844,1404843940
4b2280f5f964a520ea4724e3,331782,1373701186
4b2280f5f964a520ea4724e3,48513287,1367573515
4b2280f5f964a520ea4724e3,1846029,1344879354
4b2280f5f964a520ea4724e3,5673828,1316763454
4b2280f5f964a520ea4724e3,2070585,1375267328
4b2280f5f964a520ea4724e3,1895322,1377855535
4b2280f5f964a520ea4724e3,25341264,1368889569
4b2280f5f964a520ea4724e3,101213,1333104391
4b2280f5f964a520ea4724e3,331782,1373701146
4b2280f5f964a520ea4724e3,148446,1339577668
4b233922f964a520785424e3,6774399,1343405822
4b233922f964a520785424e3,28820467,1341090622
4b233922f964a520785424e3,2488719,1373297365
4b233922f964a520785424e3,12086439,1368987606
4b233922f964a520785424e3,52513025,1367402935
4b233922f964a520785424e3,54110404,1371922337
4b233922f964a520785424e3,26173216,1373524256
4b233922f964a520785424e3,57981901,1373482123
4b233922f964a520785424e3,723860,1370170188
4b233922f964a520785424e3,35589296,1366975938
4b233922f964a520785424e3,30217612,1345037238
4b233922f964a520785424e3,7350981,1343229683
4b233922f964a520785424e3,2488719,1373297469
4b233922f964a520785424e3,51647892,1369675327
4b233922f964a520785424e3,28613662,1368471063
4b233922f964a520785424e3,17015087,1366815273
4b233922f964a520785424e3,34786105,1368189219
4b233922f964a520785424e3,2488719,1375104780
4b233922f964a520785424e3,25144027,1367776894
4b233922f964a520785424e3,28321488,1353613017
4b233922f964a520785424e3,44474049,1367151745
4b233922f964a520785424e3,7443355,1350041922
4b233922f964a520785424e3,13726883,1341674122
4b233922f964a520785424e3,8462837,1447404496
4b233922f964a520785424e3,723860,1370170161
4b233922f964a520785424e3,53667023,1367678580
4b233922f964a520785424e3,397042,1373811341
4b233922f964a520785424e3,34096072,1352904327
4b233922f964a520785424e3,2488719,1373293364
4b233922f964a520785424e3,44533642,1365461071
4b253cb9f964a520816e24e3,6874399,1299267554
4b253cb9f964a520816e24e3,20648729,1418729205
4b253cb9f964a520816e24e3,20648729,1418903806
4b253cb9f964a520816e24e3,20648729,1440750292
4b253cb9f964a520816e24e3,34593324,1401187970
4b253cb9f964a520816e24e3,20648729,1444986840
4b27f678f964a520f28c24e3,11144582,1316185888
4b27f678f964a520f28c24e3,10596578,1314135982
4b27f678f964a520f28c24e3,38317806,1480939576
4b27f678f964a520f28c24e3,65647901,1390940532
4b27f678f964a520f28c24e3,11144582,1316185931
4b27f678f964a520f28c24e3,30472537,1373132689
4b27f678f964a520f28c24e3,20693965,1395490005
4b27f678f964a520f28c24e3,33398194,1394331211
4b27f678f964a520f28c24e3,20693965,1395298447
4b27f678f964a520f28c24e3,20693965,1396190309
4b27f678f964a520f28c24e3,6266016,1434050913
4b27f678f964a520f28c24e3,9209706,1368855483
4b27f678f964a520f28c24e3,2646104,1327915907
4b27f678f964a520f28c24e3,4647221,1357401969
4b27f678f964a520f28c24e3,1554746,1335303980
4b27f678f964a520f28c24e3,33398194,1394362871
4b27f678f964a520f28c24e3,10596578,1314135941
4b27f678f964a520f28c24e3,9209706,1368853859
4b27f678f964a520f28c24e3,9832870,1336639142
4b27f678f964a520f28c24e3,33398194,1394332398
4b27f678f964a520f28c24e3,33398194,1394331651
4b2abd58f964a520a2ae24e3,27878774,1336848495
4b2abd58f964a520a2ae24e3,4758842,1386162325
4b2abd58f964a520a2ae24e3,4758842,1392471206
4b2abd58f964a520a2ae24e3,9545777,1305314871
4b2abd58f964a520a2ae24e3,200253,1348766900
4b2d08c5f964a520c1cc24e3,4341550,1368581969
4b2d08c5f964a520c1cc24e3,7181961,1338300811
4b2d08c5f964a520c1cc24e3,16046928,1361725584
4b2d08c5f964a520c1cc24e3,57441,1329844134
4b2d08c5f964a520c1cc24e3,33350603,1364408377
4b2d08c5f964a520c1cc24e3,12447800,1341750783
4b2d08c5f964a520c1cc24e3,20002776,1345463737
4b2d08c5f964a520c1cc24e3,22246668,1370871095
4b2d08c5f964a520c1cc24e3,42615965,1357596559
4b2d08c5f964a520c1cc24e3,28757085,1350251368
4b2d08c5f964a520c1cc24e3,4963528,1323910091
4b2d08c5f964a520c1cc24e3,6090977,1460361176
4b2d08c5f964a520c1cc24e3,959043,1494435909
4b2d08c5f964a520c1cc24e3,66758803,1493118176
4b2d08c5f964a520c1cc24e3,2502740,1389208607
4b2d08c5f964a520c1cc24e3,37422659,1395568879
4b2d08c5f964a520c1cc24e3,30757811,1457301618
4b2d08c5f964a520c1cc24e3,30757811,1454795330
4b2d08c5f964a520c1cc24e3,447706323,1502639796
4b2d08c5f964a520c1cc24e3,30757811,1454536527
4b2d08c5f964a520c1cc24e3,84388882,1431791654
4b2d08c5f964a520c1cc24e3,8118866,1403855332
4b2d08c5f964a520c1cc24e3,181696,1448737025
4b2d08c5f964a520c1cc24e3,5327870,1395053973
4b2d08c5f964a520c1cc24e3,63645722,1468165982
4b2d08c5f964a520c1cc24e3,6090977,1461142033
4b2d08c5f964a520c1cc24e3,12765919,1503154892
4b2d08c5f964a520c1cc24e3,42488820,1516447400
4b2d08c5f964a520c1cc24e3,2502740,1379532119
4b2d08c5f964a520c1cc24e3,2296905,1457009930
4b2d35e0f964a52022d124e3,106085,1337194196
4b2d35e0f964a52022d124e3,10697844,1352561153
4b2d35e0f964a52022d124e3,219138,1360463942
4b2d35e0f964a52022d124e3,668620,1334406102
4b2d35e0f964a52022d124e3,219138,1360463913
4b2d35e0f964a52022d124e3,219138,1360444334
4b2d35e0f964a52022d124e3,347209157,1477394071
4b2d35e0f964a52022d124e3,4521174,1375993464
4b2d35e0f964a52022d124e3,47214949,1369521817
4b2d35e0f964a52022d124e3,1883611,1404512523
4b2d35e0f964a52022d124e3,30541564,1391119124
4b2d35e0f964a52022d124e3,73256256,1393683418
4b2d35e0f964a52022d124e3,46444280,1452887673
4b2d35e0f964a52022d124e3,87908182,1457353931
4b2d35e0f964a52022d124e3,87908182,1448200749
4b2d35e0f964a52022d124e3,2817090,1462733658
4b2d35e0f964a52022d124e3,74077135,1467375694
4b2d35e0f964a52022d124e3,49456147,1430062863
4b2d35e0f964a52022d124e3,668620,1461600628
4b2d35e0f964a52022d124e3,1726257,1483558063
4b2d35e0f964a52022d124e3,14155512,1433005322
4b2d35e0f964a52022d124e3,87908182,1473450457
4b2d35e0f964a52022d124e3,30541564,1391116453
4b2d35e0f964a52022d124e3,181918,1397419460
4b2d35e0f964a52022d124e3,124777876,1452940134
4b2d35e0f964a52022d124e3,31373206,1352559395
4b2d35e0f964a52022d124e3,3616484,1366284484
4b2d35e0f964a52022d124e3,15037433,1323869516
4b2d35e0f964a52022d124e3,32252172,1353704389
4b2d35e0f964a52022d124e3,4293388,1471545150
4b2e246ef964a520f9dc24e3,9137222,1370469075
4b2e246ef964a520f9dc24e3,2816208,1370101710
4b2e246ef964a520f9dc24e3,51387544,1371966067
4b2e246ef964a520f9dc24e3,65428783,1392555559
4b2e246ef964a520f9dc24e3,8776488,1347296639
4b2e246ef964a520f9dc24e3,21082806,1369672529
4b2e246ef964a520f9dc24e3,37953296,1369503224
4b2e246ef964a520f9dc24e3,6370662,1338117737
4b2e246ef964a520f9dc24e3,21215607,1366458911
4b2e246ef964a520f9dc24e3,5289826,1407549220
4b2e246ef964a520f9dc24e3,38389398,1369578872
4b2e246ef964a520f9dc24e3,9781249,1337791504
4b2e246ef964a520f9dc24e3,1964685,1365342354
4b2e246ef964a520f9dc24e3,25529683,1369582536
4b2e246ef964a520f9dc24e3,20238187,1366471019
4b2e246ef964a520f9dc24e3,6590907,1355585002
4b2e246ef964a520f9dc24e3,5344793,1367532904
4b2e246ef964a520f9dc24e3,13726883,1359907825
4b2e246ef964a520f9dc24e3,43841410,1406473194
4b2e246ef964a520f9dc24e3,56657806,1398536028
4b2e246ef964a520f9dc24e3,20895178,1370263983
4b2e246ef964a520f9dc24e3,6304914,1332700799
4b2e246ef964a520f9dc24e3,25632307,1389515222
4b2e246ef964a520f9dc24e3,235642,1352813108
4b2e246ef964a520f9dc24e3,9137222,1375985633
4b2e246ef964a520f9dc24e3,3691795,1366050755
4b2e246ef964a520f9dc24e3,38389398,1417272811
4b2e246ef964a520f9dc24e3,4152484,1373212963
4b2e246ef964a520f9dc24e3,40632948,1367838449
4b2e246ef964a520f9dc24e3,6370662,1336852818
4b39f6f4f964a520d85f25e3,12226712,1360099655
4b39f6f4f964a520d85f25e3,423073,1358158682
4b39f6f4f964a520d85f25e3,23245585,1362073803
4b39f6f4f964a520d85f25e3,3660728,1358421367
4b39f6f4f964a520d85f25e3,2715596,1346406590
4b39f6f4f964a520d85f25e3,1158274,1368821996
4b39f6f4f964a520d85f25e3,5080516,1399631336
4b39f6f4f964a520d85f25e3,32471548,1393069537
4b39f6f4f964a520d85f25e3,125925785,1471954741
4b39f6f4f964a520d85f25e3,145028976,1466502545
4b39f6f4f964a520d85f25e3,31201920,1469974600
4b39f6f4f964a520d85f25e3,28073556,1393342870
4b39f6f4f964a520d85f25e3,444696,1342885920
4b39f6f4f964a520d85f25e3,5100772,1408807717
4b39f6f4f964a520d85f25e3,3235052,1388771586
4b39f6f4f964a520d85f25e3,8566186,1469736482
4b39f6f4f964a520d85f25e3,432643,1466860492
4b39f6f4f964a520d85f25e3,9371277,1468098574
4b39f6f4f964a520d85f25e3,2521542,1485172834
4b39f6f4f964a520d85f25e3,55586422,1411903524
4b39f6f4f964a520d85f25e3,5572432,1349979858
4b39f6f4f964a520d85f25e3,21763352,1331314967
4b39f6f4f964a520d85f25e3,29276520,1348920074
4b39f6f4f964a520d85f25e3,64467,1354811722
4b39f6f4f964a520d85f25e3,58896509,1371638089
4b39f6f4f964a520d85f25e3,146036,1316613914
4b39f6f4f964a520d85f25e3,35111266,1368625976
4b39f6f4f964a520d85f25e3,27144374,1381326267
4b39f6f4f964a520d85f25e3,35316579,1371806519
4b39f6f4f964a520d85f25e3,23320445,1399378163
4b3fc7a3f964a52096ae25e3,10970504,1324125751
4b3fc7a3f964a52096ae25e3,3846001,1334678295
4b3fc7a3f964a52096ae25e3,49157128,1466334436
4b40a4d3f964a52089b925e3,52944038,1401039646
4b40a4d3f964a52089b925e3,5159386,1511040754
4b40a4d3f964a52089b925e3,6527830,1352053801
4b40a4d3f964a52089b925e3,20944536,1396527974
4b40a4d3f964a52089b925e3,399178,1335026459
4b40a4d3f964a52089b925e3,273640,1380984794
4b40a4d3f964a52089b925e3,5947698,1511039721
4b40a4d3f964a52089b925e3,56650,1314898626
4b40a4d3f964a52089b925e3,67247,1505934970
4b40a4d3f964a52089b925e3,42488820,1419186474
4b40a4d3f964a52089b925e3,67247,1505934957
4b40a4d3f964a52089b925e3,67247,1505934961
4b40a4d3f964a52089b925e3,67247,1505934974
4b40a4d3f964a52089b925e3,67247,1505934964
4b40a4d3f964a52089b925e3,58338811,1508221970
4b40a4d3f964a52089b925e3,4402764,1464464135
4b40a4d3f964a52089b925e3,67247,1505934981
4b40a4d3f964a52089b925e3,12523493,1398290560
4b40a4d3f964a52089b925e3,235151,1401022577
4b40a4d3f964a52089b925e3,15403341,1335026226
4b40a4d3f964a52089b925e3,389828,1345386164
4b40a4d3f964a52089b925e3,2288294,1315569324
4b41f52bf964a520adca25e3,1871688,1338714226
4b41f52bf964a520adca25e3,453444,1459945151
4b41f52bf964a520adca25e3,468707,1344270612
4b431f52f964a5205fdc25e3,54192493,1375717165
4b431f52f964a5205fdc25e3,5397480,1316596095
4b431f52f964a5205fdc25e3,216515,1371121336
4b431f52f964a5205fdc25e3,3392947,1358352913
4b431f52f964a5205fdc25e3,3787927,1335511516
4b431f52f964a5205fdc25e3,37848368,1491493208
4b431f52f964a5205fdc25e3,146084,1404912831
4b431f52f964a5205fdc25e3,2840387,1389296203
4b431f52f964a5205fdc25e3,37848368,1491493231
4b431f52f964a5205fdc25e3,832680,1389294468
4b431f52f964a5205fdc25e3,37848368,1491493247
4b431f52f964a5205fdc25e3,1883272,1395078607
4b431f52f964a5205fdc25e3,37848368,1491493222
4b431f52f964a5205fdc25e3,12734736,1457193173
4b431f52f964a5205fdc25e3,14066,1319618992
4b431f52f964a5205fdc25e3,1358708,1337788420
4b431f52f964a5205fdc25e3,4572836,1320249950
4b431f52f964a5205fdc25e3,9882413,1361288188
4b431f52f964a5205fdc25e3,23488549,1354027677
4b431f52f964a5205fdc25e3,54084509,1379346773
4b431f52f964a5205fdc25e3,23488549,1354190099
4b431f52f964a5205fdc25e3,4631715,1357140494
4b431f52f964a5205fdc25e3,23488549,1353609201
4b431f52f964a5205fdc25e3,42443709,1428911153
4b431f52f964a5205fdc25e3,24843234,1360412961
4b431f52f964a5205fdc25e3,2840387,1389295896
4b4374c2f964a520c0e025e3,9747334,1462545109
4b4374c2f964a520c0e025e3,9747334,1448572189
4b4374c2f964a520c0e025e3,1278961,1340991558
4b4374c2f964a520c0e025e3,67645398,1433617688
4b4374c2f964a520c0e025e3,88769235,1448312950
4b4374c2f964a520c0e025e3,9743812,1462545103
4b4374c2f964a520c0e025e3,9747334,1399224146
4b4374c2f964a520c0e025e3,9747334,1399226441
4b4374c2f964a520c0e025e3,9743812,1462547627
4b4374c2f964a520c0e025e3,84472596,1498770455
4b4374c2f964a520c0e025e3,84472596,1498770321
4b4374c2f964a520c0e025e3,9747334,1462551695
4b4374c2f964a520c0e025e3,9747334,1462549723
4b4374c2f964a520c0e025e3,4123349,1366823002
4b4374c2f964a520c0e025e3,104475171,1452982242
4b4374c2f964a520c0e025e3,234074,1436039538
4b4374c2f964a520c0e025e3,198378,1357243274
4b4374c2f964a520c0e025e3,42649452,1359230366
4b4374c2f964a520c0e025e3,6861202,1364151027
4b4374c2f964a520c0e025e3,467892,1369592076
4b4374c2f964a520c0e025e3,6473578,1333226455
4b4374c2f964a520c0e025e3,51213305,1427055989
4b4374c2f964a520c0e025e3,6247447,1333797306
4b4374c2f964a520c0e025e3,9747334,1448569101
4b4374c2f964a520c0e025e3,84472596,1497636332
4b4374c2f964a520c0e025e3,658109,1369514097
4b4374c2f964a520c0e025e3,2349942,1378679002
4b4374c2f964a520c0e025e3,9747334,1422987862
4b4374c2f964a520c0e025e3,18083318,1400154063
4b4374c2f964a520c0e025e3,1144776,1369575727
4b4559bcf964a520190b26e3,42753038,1363381033
4b4559bcf964a520190b26e3,36236695,1360438112
4b4559bcf964a520190b26e3,30260773,1351904683
4b4559bcf964a520190b26e3,430259,1370209137
4b4559bcf964a520190b26e3,8882069,1347463747
4b4559bcf964a520190b26e3,2375968,1347550576
4b4559bcf964a520190b26e3,11071671,1350298627
4b4559bcf964a520190b26e3,24324527,1332768119
4b4559bcf964a520190b26e3,261798,1329589295
4b4559bcf964a520190b26e3,21959150,1335021226
4b4559bcf964a520190b26e3,230703,1335543701
4b4559bcf964a520190b26e3,20347045,1347127422
4b4559bcf964a520190b26e3,4179987,1346148428
4b4559bcf964a520190b26e3,8274401,1351704844
4b4559bcf964a520190b26e3,7443355,1345313792
4b4559bcf964a520190b26e3,8520142,1369735705
4b4559bcf964a520190b26e3,33400446,1349443862
4b4559bcf964a520190b26e3,31061873,1342314057
4b4559bcf964a520190b26e3,30854613,1359302100
4b4559bcf964a520190b26e3,27781502,1355834935
4b4559bcf964a520190b26e3,38324768,1355065379
4b4559bcf964a520190b26e3,2089780,1346597078
4b4559bcf964a520190b26e3,58462817,1373489256
4b4559bcf964a520190b26e3,10760848,1379259459
4b4559bcf964a520190b26e3,9966499,1347099956
4b4559bcf964a520190b26e3,51641442,1373907560
4b4559bcf964a520190b26e3,1627425,1331999837
4b4559bcf964a520190b26e3,32126955,1344432006
4b4559bcf964a520190b26e3,687315,1345458265
4b4559bcf964a520190b26e3,31479949,1344873242
4b45dcabf964a5204e1126e3,17204489,1323187971
4b45dcabf964a5204e1126e3,2103186,1336752734
4b45dcabf964a5204e1126e3,5673828,1333279936
4b45dcabf964a5204e1126e3,13213179,1396028073
4b45dcabf964a5204e1126e3,7336572,1334254686
4b45dcabf964a5204e1126e3,10396382,1372765793
4b45dcabf964a5204e1126e3,266868,1365765472
4b45dcabf964a5204e1126e3,10396382,1381145214
4b45dcabf964a5204e1126e3,353837474,1478371756
4b45dcabf964a5204e1126e3,48272359,1423517551
4b45dcabf964a5204e1126e3,29911915,1346430681
4b45dcabf964a5204e1126e3,46706,1409668129
4b45dcabf964a5204e1126e3,6929990,1393166665
4b45dcabf964a5204e1126e3,8835867,1394136920
4b45dcabf964a5204e1126e3,8840974,1461273009
4b45dcabf964a5204e1126e3,13213179,1460751663
4b45dcabf964a5204e1126e3,18119583,1400872304
4b45dcabf964a5204e1126e3,13213179,1390518341
4b45dcabf964a5204e1126e3,44662887,1394214129
4b45dcabf964a5204e1126e3,10396382,1359721917
4b45dcabf964a5204e1126e3,22821904,1517881283
4b45dcabf964a5204e1126e3,212658,1454156362
4b45dcabf964a5204e1126e3,87682396,1428489790
4b45dcabf964a5204e1126e3,266868,1377170598
4b45dcabf964a5204e1126e3,266868,1433937462
4b45dcabf964a5204e1126e3,5037237,1386852582
4b45dcabf964a5204e1126e3,266868,1395923609
4b45dcabf964a5204e1126e3,32697548,1360705142
4b45dcabf964a5204e1126e3,2558745,1446422527
4b45dcabf964a5204e1126e3,8760406,1523986211
4b462493f964a520e61726e3,6017875,1388584555
4b462493f964a520e61726e3,16334045,1398085757
4b462493f964a520e61726e3,19623720,1326296873
4b462493f964a520e61726e3,82232,1319978657
4b462493f964a520e61726e3,16495800,1355670879
4b462493f964a520e61726e3,9432715,1365953096
4b462493f964a520e61726e3,20295926,1462806472
4b462493f964a520e61726e3,31913286,1376495842
4b462493f964a520e61726e3,19125853,1474191090
4b462493f964a520e61726e3,19125853,1474277903
4b462493f964a520e61726e3,47027552,1505997245
4b462493f964a520e61726e3,7063053,1437398288
4b462493f964a520e61726e3,4760795,1403188122
4b462493f964a520e61726e3,690067,1424435954
4b462493f964a520e61726e3,33996000,1346055102
4b462493f964a520e61726e3,75678372,1392146802
4b462493f964a520e61726e3,19125853,1473932923
4b462493f964a520e61726e3,2488719,1342789268
4b462493f964a520e61726e3,129699291,1468162956
4b462493f964a520e61726e3,60325079,1479766978
4b462493f964a520e61726e3,77923633,1478715183
4b462493f964a520e61726e3,74438736,1479152538
4b462493f964a520e61726e3,19125853,1473845947
4b462493f964a520e61726e3,6780696,1451579585
4b462493f964a520e61726e3,2488719,1342789277
4b462493f964a520e61726e3,13149206,1403458040
4b462493f964a520e61726e3,5566255,1340200111
4b462493f964a520e61726e3,2488719,1372691059
4b462493f964a520e61726e3,25558463,1349183293
4b462493f964a520e61726e3,9748590,1325959125
4b479321f964a520253626e3,5163,1523387006
4b4a1978f964a5208b7a26e3,697596,1344012197
4b4a1978f964a5208b7a26e3,2532789,1371928787
4b4a1978f964a5208b7a26e3,10787063,1432409237
4b4a1978f964a5208b7a26e3,34698357,1362304146
4b4a1978f964a5208b7a26e3,1259068,1405619368
4b4a1978f964a5208b7a26e3,709105,1426447219
4b4a1978f964a5208b7a26e3,27054122,1357240855
4b4a1978f964a5208b7a26e3,3371665,1377283031
4b4a1978f964a5208b7a26e3,48426949,1367852500
4b4a1978f964a5208b7a26e3,305921,1333207178
4b4a1978f964a5208b7a26e3,83014851,1423265664
4b4a1978f964a5208b7a26e3,27054122,1360613264
4b4a1978f964a5208b7a26e3,1259068,1405698325
4b4a1978f964a5208b7a26e3,13972405,1330025583
4b4a1978f964a5208b7a26e3,11283170,1423693436
4b4a1978f964a5208b7a26e3,319025,1364054338
4b4a1978f964a5208b7a26e3,7808250,1367595350
4b4a1978f964a5208b7a26e3,7668224,1398622104
4b4a1978f964a5208b7a26e3,424396,1433362484
4b4a1978f964a5208b7a26e3,6733998,1519571380
4b4a1978f964a5208b7a26e3,82017024,1434835834
4b4a1978f964a5208b7a26e3,3371665,1385906370
4b4a1978f964a5208b7a26e3,13016689,1460836083
4b4a1978f964a5208b7a26e3,52357976,1435448372
4b4a1978f964a5208b7a26e3,601311,1349124391
4b4a1978f964a5208b7a26e3,64136394,1523053294
4b4a1978f964a5208b7a26e3,27054122,1351800215
4b4a1978f964a5208b7a26e3,76934600,1441559483
4b4a1978f964a5208b7a26e3,81675586,1446584236
4b4a1978f964a5208b7a26e3,1049925,1507990699
4b4a1e5bf964a520467b26e3,9189836,1427900003
4b4a1e5bf964a520467b26e3,16262932,1340993880
4b4a1e5bf964a520467b26e3,34424318,1367586468
4b4a1e5bf964a520467b26e3,42893205,1375552806
4b4a1e5bf964a520467b26e3,36337225,1431179663
4b4a1e5bf964a520467b26e3,33900,1436118676
4b4a1e5bf964a520467b26e3,1602864,1328235126
4b4a1e5bf964a520467b26e3,25607292,1392061254
4b4a1e5bf964a520467b26e3,728934,1345989602
4b4a1e5bf964a520467b26e3,3987027,1375023153
4b4a1e5bf964a520467b26e3,22165553,1416136919
4b4a1e5bf964a520467b26e3,42893205,1375552842
4b4a1e5bf964a520467b26e3,18099320,1362004283
4b4a1e5bf964a520467b26e3,8866256,1362677125
4b4a1e5bf964a520467b26e3,668458,1346404956
4b4a1e5bf964a520467b26e3,3423830,1368804711
4b4a1e5bf964a520467b26e3,81242,1370632847
4b4a1e5bf964a520467b26e3,1484931,1344357096
4b4a1e5bf964a520467b26e3,30851941,1373663499
4b4a1e5bf964a520467b26e3,14228843,1321106189
4b4a1e5bf964a520467b26e3,2502740,1375644567
4b4a1e5bf964a520467b26e3,52099916,1384366508
4b4a1e5bf964a520467b26e3,18462788,1339267720
4b4a1e5bf964a520467b26e3,59017470,1373664485
4b4a1e5bf964a520467b26e3,32135741,1365780078
4b4a1e5bf964a520467b26e3,10872677,1381266694
4b4a1e5bf964a520467b26e3,12211198,1395503467
4b4a1e5bf964a520467b26e3,40772582,1498071357
4b4a1e5bf964a520467b26e3,46160750,1389966406
4b4a1e5bf964a520467b26e3,12709928,1468620476
4b4a25fcf964a5205b7c26e3,351627733,1477947435
4b4a25fcf964a5205b7c26e3,351627733,1477947441
4b4a25fcf964a5205b7c26e3,351627733,1477947447
4b4a25fcf964a5205b7c26e3,351627733,1477947457
4b4a25fcf964a5205b7c26e3,351627733,1477947465
4b4b60e8f964a520629926e3,12741535,1365689412
4b4b60e8f964a520629926e3,11728894,1480217914
4b4b60e8f964a520629926e3,32899592,1472824201
4b4b60e8f964a520629926e3,69922331,1410670291
4b4b60e8f964a520629926e3,44661207,1363442442
4b4b60e8f964a520629926e3,64523879,1377348173
4b4b60e8f964a520629926e3,57710855,1500744296
4b4b60e8f964a520629926e3,31235689,1456502671
4b4b60e8f964a520629926e3,4293388,1471284968
4b4b60e8f964a520629926e3,57710855,1500744423
4b4b60e8f964a520629926e3,44661207,1363442420
4b4b60e8f964a520629926e3,4716843,1461420415
4b4b60e8f964a520629926e3,31235689,1488127318
4b4ba562f964a520c4a226e3,6609139,1426108230
4b4ba562f964a520c4a226e3,45825203,1365539686
4b4ba562f964a520c4a226e3,12847244,1350166250
4b4ba562f964a520c4a226e3,2890803,1325971894
4b4ba562f964a520c4a226e3,59858811,1506295390
4b4ba562f964a520c4a226e3,468707,1341421878
4b4ba562f964a520c4a226e3,58216,1304345458
4b4ba562f964a520c4a226e3,28803052,1341590405
4b4ba562f964a520c4a226e3,35693780,1362171799
4b4ba562f964a520c4a226e3,81675586,1441915343
4b4ba562f964a520c4a226e3,124777876,1447455283
4b4ba562f964a520c4a226e3,5138748,1524085082
4b4ba562f964a520c4a226e3,20730516,1331848464
4b4ba562f964a520c4a226e3,84580979,1398966164
4b4ba562f964a520c4a226e3,81675586,1410124304
4b4ba562f964a520c4a226e3,24670102,1426955812
4b4ba562f964a520c4a226e3,26927670,1370095901
4b4ba562f964a520c4a226e3,468707,1337876675
4b4ba562f964a520c4a226e3,1834013,1360763991
4b4ba562f964a520c4a226e3,7112808,1342203759
4b4ba562f964a520c4a226e3,468707,1342194299
4b4ba562f964a520c4a226e3,22111687,1362426252
4b4c6dcef964a520d0b226e3,10210055,1346497711
4b4c6dcef964a520d0b226e3,22257377,1339238007
4b4c6dcef964a520d0b226e3,17696770,1324486737
4b4c6dcef964a520d0b226e3,5080516,1458131454
4b4c6dcef964a520d0b226e3,7151087,1475598294
4b4c6dcef964a520d0b226e3,65690,1479113992
4b4c6dcef964a520d0b226e3,74999398,1483028959
4b4c6dcef964a520d0b226e3,7151087,1481734001
4b4c6dcef964a520d0b226e3,65690,1511030684
4b4c6dcef964a520d0b226e3,4293388,1471706107
4b4c6dcef964a520d0b226e3,19263581,1483987443
4b4c6dcef964a520d0b226e3,65690,1511030688
4b4c6dcef964a520d0b226e3,36495732,1357940440
4b4c6dcef964a520d0b226e3,7151087,1474998807
4b4c6dcef964a520d0b226e3,123503770,1470940761
4b4c6dcef964a520d0b226e3,348243,1521198468
4b4c6dcef964a520d0b226e3,439037781,1506335813
4b4c6dcef964a520d0b226e3,49411732,1450884361
4b4c6dcef964a520d0b226e3,7151087,1502372211
4b4c6dcef964a520d0b226e3,7151087,1502486592
4b4c6dcef964a520d0b226e3,19158836,1435777075
4b4c6dcef964a520d0b226e3,7151087,1482338575
4b4c6dcef964a520d0b226e3,7151087,1479047055
4b4c6dcef964a520d0b226e3,14843217,1326210387
4b4c6dcef964a520d0b226e3,27144374,1362934888
4b4c6dcef964a520d0b226e3,23406967,1332186678
4b4c6dcef964a520d0b226e3,45483371,1364259492
4b4c6dcef964a520d0b226e3,5643371,1357219422
4b4c6dcef964a520d0b226e3,36495732,1357940313
4b4c6dcef964a520d0b226e3,33147551,1345200404
4b4ccd1df964a5206fbf26e3,20790122,1366395403
4b4ccd1df964a5206fbf26e3,66036885,1457811887
4b4ccd1df964a5206fbf26e3,87388367,1500966808
4b4ccd1df964a5206fbf26e3,87388367,1500966815
4b4ccd1df964a5206fbf26e3,87388367,1500966807
4b4ccd1df964a5206fbf26e3,87388367,1500966810
4b4ccd1df964a5206fbf26e3,87388367,1500966812
4b4ccd1df964a5206fbf26e3,87388367,1500966808
4b4ccd1df964a5206fbf26e3,87388367,1500966813
4b4ccd1df964a5206fbf26e3,87388367,1500966814
4b4ccd1df964a5206fbf26e3,87388367,1500966812
4b4ccd1df964a5206fbf26e3,87388367,1500966808
4b4ccd1df964a5206fbf26e3,87388367,1500966813
4b4ccd1df964a5206fbf26e3,87388367,1500966811
4b4ccd1df964a5206fbf26e3,87388367,1500966811
4b4ccd1df964a5206fbf26e3,87388367,1500966812
4b4ccd1df964a5206fbf26e3,87388367,1500966807
4b4ccd1df964a5206fbf26e3,87388367,1500966816
4b4ccd1df964a5206fbf26e3,87388367,1500966809
4b4ccd1df964a5206fbf26e3,87388367,1500966816
4b4ccd1df964a5206fbf26e3,87388367,1500966815
4b4ccd1df964a5206fbf26e3,87388367,1500966807
4b4ccd1df964a5206fbf26e3,87388367,1500966809
4b4ccd1df964a5206fbf26e3,87388367,1500966816
4b4ccd1df964a5206fbf26e3,87388367,1500966815
4b4ccd1df964a5206fbf26e3,87388367,1500966811
4b4ccd1df964a5206fbf26e3,87388367,1500966814
4b4ccd1df964a5206fbf26e3,87388367,1500966809
4b4ccd1df964a5206fbf26e3,87388367,1500966809
4b4ccd1df964a5206fbf26e3,35179074,1367301402
4b4e366df964a52079e526e3,4530164,1358534002
4b4e366df964a52079e526e3,4530164,1367241189
4b4e366df964a52079e526e3,2830899,1391012757
4b4e366df964a52079e526e3,1297007,1366289671
4b5092a7f964a520db2727e3,11429197,1311872485
4b5092a7f964a520db2727e3,181108284,1468936126
4b5092a7f964a520db2727e3,4034690,1354909800
