ShaColau
PDeCATSANTCUGAT
_Rubalcaba_
gerardrius
cristinacoy_tgn
PDECATsstg
PDECATSantsMont
Sr_Dios
bcnactualitat
amicsdelesarts
JNCViladecans
AlfredBosch
philmusical
marcbarni
MiquelBuch
tonialba
queconovell
JNCerdanyola
miqueliceta
jaumecollboni
garciaiabellan
fnec
Elkhattabi_Ali
carlamatilla
ernestmaragall
la_marato
ConvergentsSBD
mrcrodes
jllopart
jncvocc_sbd
PereCanal
JorBaeBel
victor_gonzalo_
jncsolsones
xaviicarbonell
eLiberals
rociomsampere
CatalanRepubljc
DCongelat
324_politica
xavipachecof
josepibars
PDCMartorell
Berto_Romero
marcsolanes
diariARA
maticatradio
JoanTarda
JNCDreta
JNCLesCorts
324_comarques
jncsantcugat
guillemjove
RaholaOficial
rpalaciosbover
JNCgranollers
JNC_VOriental
JNCBaixLl
Abraham_EG
Beaobis
hjgdp
Apuntitis
DamiA
sergimiquel
Mitrahus
JFdezVives
xavi_ribas
Flamerich
AteneuLesBases
FinesOp
joanguirado
JoelComas
davidribas85
albertbatet
sandraboada7
JorgeGalindo
AlbertDalmau
JSCEixample
carmechacon
CSIC
Pompeunomics
_Carolineando_
Carlos_Latre
uniodejoves
reagrupament
A3Noticias
elperiodico_cat
MusickMag
bethdevega
UnEstudiante10
joansabadell
jovenesCs
InesArrimadas
FernandoYcora
fjavilopez
MarcosSanchezSi
mariusserra
gnavalpo
Paisajes_Es
CatEmprenyat
danielsicart
PoliticaPlural
JNCEnfurismada
PDECATNouBarris
jordomingo
ivetteriera
pacomarhuenda
liberalpuntcat
GastroRomantica
motoslescorts
NNGGcat
Selebrity
Catalunya_info
JPalau_Martigan
davidmasp
victor_puig
mmonicaa_a
AdriaVentura
aixocomesdiu
Opencatoficial
LaRedInfor
olayaalbert
JordiJSB
poloniatv3
marcgranados
arnau_se
martacanos
BrujulaOndaCero
Catala_Correcte
AlejandroSanz
CatalunyaRadio
AinaCaterina
clotetpitita
esteve_sd
SergioPerezS
JNCSantJust
uripubill
JNCBDN
JNCSantsMont
DosisDeLetras
Burberry
ManelHdez
JoseantonioJun
sanchez_jj
pere_navarro
jmreniu
etfelicitofill
raimontrujillo
aperezcodorniu
josep_arisa
eduard_llaguno
nurietaramon
AdriaTauler
JordiGumi
denismartos
iuforn
JNCegusdegin
policia
joanasanchez
Eugeniallonch
JordiEscobar
elreystadesnudo
marinageli
anna_farre
omartinalvarez
Politica_CAT
larazon_es
20m
martabago
LluisVall
uniotte1932
ElieSaabWorld
laportemarc
Estermartin
BorisValls
EnricMillo
ACAI_cat
MartaMonturiol
ClaraPrUb
UPFBarcelona
UABBarcelona
UniBarcelona
josefajram
alfonslopeztena
albert_ab
gencat
rogermestre
marcbonastra
mdcospedal
Mas_Enfurecido
24h_tve
elmonarac1
_anapastor_
julia_otero
oscarbusquets
wikileaks
ebenach
gaceta_es
aouatifstitou
abarceloh25
BillGates
RafelPuig
cristian_jurado
jordipujolsoley
jordixucla
publico_es
cesc4official
RafaelNadal
meteocat
annaseijas
QuimMonzo
lcanets
VilaWeb
FuturCatalunya
nytimes
laia_sala
twiterospp
NaturPictures
MarcPifarre
Toni_Cruanyes
ristomejide
8aldia
abc_es
APM
ericbertran
omnium
SamsungMobile
FIL0S0FIA
PDCComarquesBCN
soler_toni
ignasifreixa
govern
jc_balboa
MejoresTwits
NuriaPlaza22
3gerardpique
neusmunte
samobaya
votaarturmas
montsecandini
junqueras
herrerajoan
elperiodico
CiudadanosCs
solidaritatcat
socialistes_cat
andresiniesta8
nube_decarbon
AnnaSatorra
simon1933
bparera
JxCatStCeloni
montserrat_tura
SergiSarri
seguirPDeCATBCN
ariponsa
elsmatins
mtvspain
paramount_spain
jordimib
LateMotivCero
albert_ml
jreguant
Pau_Vall
quimbohils
ady_sanuy
mireiahuerta
Dior
claudiabaurier
20dl_cat
aleixsarri
Buenafuente
BarackObama
alexsastre83
joseprull
mireiatatjer
alexcalmo
AHT_9290
el_pais
Cosmopolitan_es
London2012
parlamentcat
Sorayapp
rac1
xtomas
GerardPons7
dinerospublicos
jordi_canyas
arnau_pastor
PDeCATECONOMIA
VPlaja302
jncsabadell
AlbertLM
marianorajoy
tv3cat
JNCBCN
toniaira
ARApolitica
oriolcomasbaste
HayQueSaberlo
andreapiscedda
Pdemocratacat
perearagones
joanaortega
PPCatalunya
victoriaforns
jjdiaz129
jordicuminal
allibre
ferranmascarell
jlsolde
JNC_UB
gerardfigueras
Serradesanferm
Carles5puyol
OriolMartin
gabrielgciafdez
OscarOnta
FCBarcelona_cat
jordibaste
AGSBatllori
aserra89
bruno_oro
JoanLaportaFCB
polmoragas
JordiJuliPujol
rpuigvi
jordi__rosell
epunset
xavicatarineu
ToniSGarcia_
PDeCATBDN
LaVanguardiaCAT
CiUSenat
barcelona_cat
tve_catalunya
mossos
sninobecerra
DaniViladot
CDCCiutatVella
oriolroses
PDECat_Dreta
irenedalmau
morellsau
jtorrents
LaVanguardia
roger_mont
JordiVilla
XSalaimartin
jmallofregar
324cat
xaviertrias
adriacarrasco
josepmonraba
NnggGarraf
GPursals
icveuia
AliciaSCamacho
CarlosRemacha
europapress
carlotamafo
JepSerra
Intereconomia
PPopular
EsperanzAguirre
nnggcatalunya
janinajuli
lluisrecoder
OriolRistol
albertbatalla
JoseA_Coto
martapascal
JNCEEISA
CatDem
c_oriach
JNCatalunya
gfigueras
Gent_d_Units
ramontremosa
